# Per-cell
cell_idx,row,col,order,target_x_pt,target_y_pt,mean_dev_pt,mean_dev_deg,sd_pt,rms_pt,rms_deg,bias_pt,bias_deg,containment_pct,n_samples
0,0,0,12,-150.75,-291.75,37.72,1.701,27.81,27.81,1.254,31.94,1.441,97.30,37
1,0,1,4,-50.25,-291.75,18.52,0.836,19.22,19.22,0.867,7.88,0.356,100.00,37
2,0,2,14,50.25,-291.75,31.61,1.426,25.82,25.82,1.165,23.10,1.042,100.00,39
3,0,3,9,150.75,-291.75,30.41,1.372,18.94,18.94,0.854,26.48,1.194,97.14,35
4,1,0,2,-150.75,-97.25,40.07,1.808,25.07,25.07,1.131,35.04,1.581,88.57,35
5,1,1,15,-50.25,-97.25,42.21,1.904,24.73,24.73,1.116,38.57,1.740,97.50,40
6,1,2,6,50.25,-97.25,28.03,1.264,24.96,24.96,1.126,17.19,0.775,97.06,34
7,1,3,13,150.75,-97.25,37.61,1.696,17.99,17.99,0.811,34.88,1.573,100.00,35
8,2,0,10,-150.75,97.25,41.22,1.860,25.51,25.51,1.151,35.80,1.615,100.00,39
9,2,1,11,-50.25,97.25,46.51,2.098,14.18,14.18,0.639,45.36,2.046,100.00,34
10,2,2,16,50.25,97.25,44.30,1.998,23.69,23.69,1.069,40.99,1.849,92.50,40
11,2,3,1,150.75,97.25,35.99,1.624,24.55,24.55,1.107,31.20,1.407,95.00,40
12,3,0,7,-150.75,291.75,98.96,4.464,27.25,27.25,1.229,96.61,4.358,40.54,37
13,3,1,8,-50.25,291.75,110.13,4.968,32.34,32.34,1.459,107.21,4.836,35.14,37
14,3,2,3,50.25,291.75,118.97,5.367,33.95,33.95,1.531,116.32,5.247,20.00,40
15,3,3,5,150.75,291.75,99.27,4.478,34.26,34.26,1.545,95.80,4.321,48.57,35

# Samples
cell_idx,order,t_s,pred_x_pt,pred_y_pt,dev_x_pt,dev_y_pt,dev_pt,head_yaw_deg,head_pitch_deg,head_roll_deg
0,12,3.7115,-137.56,-258.50,13.19,33.25,35.77,-178.639,3.724,-177.910
0,12,3.8200,-163.99,-306.44,-13.24,-14.69,19.78,-178.981,4.057,-178.552
0,12,3.9284,-134.40,-245.07,16.35,46.68,49.46,-178.564,3.958,-177.924
0,12,4.0369,-152.32,-269.75,-1.57,22.00,22.06,-179.004,4.051,-178.730
0,12,4.1453,-176.89,-228.06,-26.14,63.69,68.84,-178.568,4.045,-177.591
0,12,4.2538,-167.52,-264.78,-16.77,26.97,31.76,-179.717,3.648,-178.145
0,12,4.3623,-162.97,-267.50,-12.22,24.25,27.15,-179.102,3.915,-178.549
0,12,4.4707,-150.64,-269.94,0.11,21.81,21.81,-178.910,3.988,-177.978
0,12,4.5792,-177.66,-233.10,-26.91,58.65,64.52,-179.026,4.675,-178.884
0,12,4.6876,-150.74,-249.85,0.01,41.90,41.90,-178.676,4.039,-178.320
0,12,4.7961,-175.12,-223.21,-24.37,68.54,72.74,-178.118,3.793,-178.651
0,12,4.9046,-162.06,-285.33,-11.31,6.42,13.00,-178.546,4.051,-177.437
1,4,1.0000,-38.18,-304.77,12.07,-13.02,17.75,-178.494,3.736,-178.691
1,4,1.1085,-39.46,-285.46,10.79,6.29,12.49,-177.836,4.017,-178.633
1,4,1.2169,-59.57,-300.37,-9.32,-8.62,12.69,-178.949,4.039,-178.026
1,4,1.3254,-38.20,-307.42,12.05,-15.67,19.76,-178.292,4.134,-179.015
1,4,1.4338,-54.82,-281.86,-4.57,9.89,10.89,-178.948,3.867,-178.892
1,4,1.5423,-59.82,-318.65,-9.57,-26.90,28.55,-178.718,3.724,-178.275
1,4,1.6508,-51.03,-301.79,-0.78,-10.04,10.07,-178.800,3.396,-178.255
1,4,1.7592,-45.46,-287.61,4.79,4.14,6.33,-178.972,3.528,-178.904
1,4,1.8677,-75.09,-298.48,-24.84,-6.73,25.74,-178.711,3.736,-178.607
1,4,1.9761,-52.05,-297.99,-1.80,-6.24,6.49,-178.426,4.130,-178.359
1,4,2.0846,-66.77,-296.32,-16.52,-4.57,17.14,-178.576,3.868,-178.670
1,4,2.1931,-60.11,-271.82,-9.86,19.93,22.24,-178.752,3.393,-178.104
1,4,2.3015,-55.60,-312.41,-5.35,-20.66,21.34,-178.534,3.710,-178.545
1,4,2.4100,-65.49,-312.09,-15.24,-20.34,25.41,-178.453,4.175,-178.295
1,4,2.5184,-54.52,-301.40,-4.27,-9.65,10.56,-178.042,3.260,-178.414
1,4,2.6269,-62.46,-300.75,-12.21,-9.00,15.17,-178.656,4.318,-178.085
1,4,2.7354,-60.03,-291.60,-9.78,0.15,9.78,-178.597,4.455,-178.663
1,4,2.8438,-59.07,-309.73,-8.82,-17.98,20.02,-178.373,4.016,-178.192
1,4,2.9523,-51.91,-321.78,-1.66,-30.03,30.07,-178.588,3.761,-178.633
1,4,3.0607,-53.36,-287.09,-3.11,4.66,5.60,-178.105,3.292,-178.322
1,4,3.1692,-54.58,-300.67,-4.33,-8.92,9.91,-178.605,3.784,-178.274
1,4,3.2777,-45.55,-295.61,4.70,-3.86,6.08,-178.853,4.470,-178.373
1,4,3.3861,-41.08,-265.84,9.17,25.91,27.48,-178.500,4.166,-178.837
1,4,3.4946,-55.26,-334.89,-5.01,-43.14,43.43,-179.342,3.473,-178.550
1,4,3.6030,-71.74,-275.76,-21.49,15.99,26.79,-177.849,3.612,-178.421
1,4,3.7115,-39.13,-284.52,11.12,7.23,13.27,-178.402,3.946,-178.593
1,4,3.8200,-76.04,-283.11,-25.79,8.64,27.20,-178.381,3.490,-179.047
1,4,3.9284,-82.38,-288.22,-32.13,3.53,32.32,-177.694,4.140,-178.156
1,4,4.0369,-84.21,-308.45,-33.96,-16.70,37.85,-179.063,3.450,-179.090
1,4,4.1453,-49.51,-274.69,0.74,17.06,17.08,-178.195,3.575,-178.958
1,4,4.2538,-59.22,-284.87,-8.97,6.88,11.31,-178.486,3.545,-178.420
1,4,4.3623,-62.65,-275.94,-12.40,15.81,20.10,-178.022,3.559,-178.386
1,4,4.4707,-48.72,-283.67,1.53,8.08,8.22,-178.748,4.424,-178.290
1,4,4.5792,-50.53,-305.93,-0.28,-14.18,14.18,-178.677,4.090,-178.231
1,4,4.6876,-72.77,-316.10,-22.52,-24.35,33.17,-178.606,4.152,-178.515
1,4,4.7961,-47.63,-279.69,2.62,12.06,12.34,-178.357,3.301,-178.756
1,4,4.9046,-66.24,-295.83,-15.99,-4.08,16.50,-178.059,3.991,-178.596
2,14,1.0000,57.41,-240.11,7.16,51.64,52.14,-178.822,3.714,-178.482
2,14,1.1085,45.28,-294.14,-4.97,-2.39,5.52,-178.292,4.036,-178.563
2,14,1.2169,65.18,-247.68,14.93,44.07,46.53,-178.309,3.433,-178.383
2,14,1.3254,57.32,-247.26,7.07,44.49,45.05,-178.785,3.857,-179.021
2,14,1.4338,60.62,-255.16,10.37,36.59,38.03,-178.932,4.208,-178.724
2,14,1.5423,55.38,-284.77,5.13,6.98,8.67,-178.611,3.740,-177.595
2,14,1.6508,41.83,-254.48,-8.42,37.27,38.21,-178.858,3.545,-178.642
2,14,1.7592,62.83,-269.13,12.58,22.62,25.88,-178.552,3.969,-178.523
2,14,1.8677,57.17,-270.17,6.92,21.58,22.66,-178.239,3.653,-178.068
2,14,1.9761,43.70,-281.52,-6.55,10.23,12.15,-178.859,3.675,-177.956
2,14,2.0846,51.23,-290.79,0.98,0.96,1.37,-178.800,3.896,-178.370
2,14,2.1931,84.77,-294.13,34.52,-2.38,34.60,-178.604,4.151,-179.059
2,14,2.3015,86.85,-301.72,36.60,-9.97,37.94,-178.260,4.037,-178.309
2,14,2.4100,94.80,-275.90,44.55,15.85,47.29,-178.481,3.680,-178.625
2,14,2.5184,62.45,-276.32,12.20,15.43,19.67,-178.345,3.784,-178.211
2,14,2.6269,68.94,-249.52,18.69,42.23,46.18,-178.656,4.262,-178.749
2,14,2.7354,82.35,-288.56,32.10,3.19,32.26,-179.113,4.193,-178.558
2,14,2.8438,86.60,-288.98,36.35,2.77,36.46,-179.067,3.970,-178.608
2,14,2.9523,26.56,-257.21,-23.69,34.54,41.88,-178.675,3.742,-178.545
2,14,3.0607,48.47,-267.83,-1.78,23.92,23.98,-179.053,3.625,-178.532
2,14,3.1692,20.67,-263.84,-29.58,27.91,40.66,-178.371,3.850,-179.000
2,14,3.2777,56.46,-237.46,6.21,54.29,54.64,-178.844,3.701,-179.041
2,14,3.3861,72.29,-285.58,22.04,6.17,22.88,-178.923,3.745,-178.208
2,14,3.4946,61.80,-232.75,11.55,59.00,60.12,-178.082,4.031,-178.035
2,14,3.6030,83.83,-278.82,33.58,12.93,35.98,-178.562,3.918,-178.374
2,14,3.7115,76.27,-285.13,26.02,6.62,26.85,-178.489,4.542,-178.396
2,14,3.8200,75.37,-272.12,25.12,19.63,31.89,-178.459,4.542,-178.616
2,14,3.9284,42.67,-255.94,-7.58,35.81,36.60,-178.771,4.467,-178.921
2,14,4.0369,31.93,-254.40,-18.32,37.35,41.60,-178.923,4.421,-178.489
2,14,4.1453,62.71,-242.55,12.46,49.20,50.75,-177.935,3.934,-178.718
2,14,4.2538,34.03,-259.16,-16.22,32.59,36.40,-178.192,3.969,-178.919
2,14,4.3623,60.66,-264.99,10.41,26.76,28.71,-178.285,3.808,-178.550
2,14,4.4707,31.25,-295.86,-19.00,-4.11,19.44,-178.571,3.680,-178.073
2,14,4.5792,59.71,-310.05,9.46,-18.30,20.61,-178.607,4.099,-178.207
2,14,4.6876,56.72,-289.71,6.47,2.04,6.78,-178.240,4.391,-178.750
2,14,4.7961,74.29,-279.64,24.04,12.11,26.92,-178.911,4.288,-178.954
2,14,4.9046,58.72,-258.54,8.47,33.21,34.27,-178.632,4.204,-178.657
2,14,5.0130,59.18,-288.27,8.93,3.48,9.59,-178.854,3.838,-178.061
2,14,5.1215,59.16,-261.27,8.91,30.48,31.75,-178.958,3.697,-178.096
3,9,1.0000,150.49,-271.41,-0.26,20.34,20.34,-178.406,4.248,-178.967
3,9,1.1085,163.49,-271.69,12.74,20.06,23.76,-178.541,3.466,-178.532
3,9,1.2169,187.49,-279.72,36.74,12.03,38.66,-178.945,3.770,-178.981
3,9,1.3254,163.37,-285.63,12.62,6.12,14.03,-178.408,4.019,-178.967
3,9,1.4338,146.12,-264.08,-4.63,27.67,28.06,-178.617,4.029,-178.550
3,9,1.5423,149.96,-263.53,-0.79,28.22,28.23,-178.982,3.566,-178.669
3,9,1.6508,164.32,-269.55,13.57,22.20,26.02,-178.272,3.825,-179.311
3,9,1.7592,172.55,-255.76,21.80,35.99,42.08,-178.544,4.344,-178.116
3,9,1.8677,175.26,-297.53,24.51,-5.78,25.18,-178.668,3.579,-178.695
3,9,1.9761,166.46,-254.07,15.71,37.68,40.83,-178.334,3.695,-178.500
3,9,2.0846,177.02,-271.20,26.27,20.55,33.35,-178.896,3.845,-178.430
3,9,2.1931,184.05,-280.10,33.30,11.65,35.28,-178.756,4.156,-178.492
3,9,2.3015,165.72,-278.20,14.97,13.55,20.19,-178.754,3.976,-178.166
3,9,2.4100,143.46,-268.71,-7.29,23.04,24.17,-179.130,3.007,-178.723
3,9,2.5184,143.37,-273.22,-7.38,18.53,19.95,-178.893,4.240,-178.581
3,9,2.6269,189.19,-270.78,38.44,20.97,43.78,-178.987,3.943,-178.151
3,9,2.7354,203.12,-269.18,52.37,22.57,57.02,-178.572,3.270,-178.461
3,9,2.8438,167.74,-284.04,16.99,7.71,18.66,-178.477,4.170,-178.351
3,9,2.9523,171.47,-267.24,20.72,24.51,32.09,-178.492,3.590,-178.453
3,9,3.0607,157.37,-281.47,6.62,10.28,12.22,-178.411,4.053,-178.189
3,9,3.1692,154.74,-252.09,3.99,39.66,39.86,-178.734,3.936,-178.878
3,9,3.2777,180.60,-278.59,29.85,13.16,32.62,-178.960,4.119,-178.298
3,9,3.3861,164.13,-272.30,13.38,19.45,23.60,-178.963,3.774,-178.401
3,9,3.4946,153.46,-253.10,2.71,38.65,38.74,-178.834,3.814,-178.159
3,9,3.6030,172.80,-242.82,22.05,48.93,53.67,-178.303,4.298,-178.615
3,9,3.7115,173.07,-253.27,22.32,38.48,44.48,-178.834,4.458,-178.624
3,9,3.8200,164.29,-254.59,13.54,37.16,39.55,-178.337,4.336,-178.399
3,9,3.9284,172.20,-277.29,21.45,14.46,25.86,-178.222,3.836,-178.490
3,9,4.0369,160.38,-292.37,9.63,-0.62,9.65,-178.629,4.074,-178.489
3,9,4.1453,174.09,-269.26,23.34,22.49,32.41,-178.226,3.745,-177.863
3,9,4.2538,158.30,-283.29,7.55,8.46,11.34,-178.116,4.246,-178.802
3,9,4.3623,185.69,-271.73,34.94,20.02,40.27,-178.349,4.043,-178.715
3,9,4.4707,190.04,-273.72,39.29,18.03,43.23,-178.469,4.111,-177.810
3,9,4.5792,147.33,-263.79,-3.42,27.96,28.17,-178.123,4.231,-178.303
3,9,4.6876,142.33,-276.86,-8.42,14.89,17.11,-178.833,3.962,-178.647
4,2,1.0000,-210.04,-80.33,-59.29,16.92,61.66,-178.269,4.402,-178.900
4,2,1.1085,-174.44,-94.84,-23.69,2.41,23.81,-178.360,4.317,-177.622
4,2,1.2169,-166.63,-83.56,-15.88,13.69,20.97,-178.662,3.869,-179.160
4,2,1.3254,-207.86,-53.74,-57.11,43.51,71.80,-178.486,4.371,-178.320
4,2,1.4338,-211.82,-69.49,-61.07,27.76,67.08,-178.614,3.784,-178.706
4,2,1.5423,-186.05,-72.37,-35.30,24.88,43.18,-177.958,3.853,-178.626
4,2,1.6508,-168.81,-90.63,-18.06,6.62,19.24,-178.451,4.033,-178.569
4,2,1.7592,-185.51,-87.98,-34.76,9.27,35.97,-178.318,3.729,-178.366
4,2,1.8677,-131.05,-87.06,19.70,10.19,22.18,-178.495,3.859,-178.831
4,2,1.9761,-158.81,-99.34,-8.06,-2.09,8.32,-178.818,3.842,-178.309
4,2,2.0846,-185.35,-52.47,-34.60,44.78,56.59,-178.931,3.975,-179.097
4,2,2.1931,-158.73,-71.63,-7.98,25.62,26.84,-178.898,3.891,-178.059
4,2,2.3015,-186.30,-84.47,-35.55,12.78,37.77,-178.779,3.436,-178.468
4,2,2.4100,-189.38,-80.22,-38.63,17.03,42.22,-178.505,4.237,-178.360
4,2,2.5184,-174.85,-70.18,-24.10,27.07,36.24,-177.621,4.086,-178.405
4,2,2.6269,-194.31,-81.64,-43.56,15.61,46.28,-178.611,4.282,-178.040
4,2,2.7354,-185.79,-94.43,-35.04,2.82,35.15,-178.821,3.421,-178.889
4,2,2.8438,-179.60,-33.30,-28.85,63.95,70.16,-178.575,4.191,-178.579
4,2,2.9523,-180.65,-87.33,-29.90,9.92,31.51,-178.920,4.142,-178.214
4,2,3.0607,-181.80,-68.67,-31.05,28.58,42.20,-177.922,3.939,-178.130
4,2,3.1692,-149.71,-75.79,1.04,21.46,21.48,-179.125,3.587,-178.381
4,2,3.2777,-191.98,-104.11,-41.23,-6.86,41.79,-177.689,3.839,-178.183
4,2,3.3861,-166.33,-54.07,-15.58,43.18,45.90,-178.833,4.464,-178.059
4,2,3.4946,-133.73,-69.76,17.02,27.49,32.33,-179.246,3.846,-178.734
4,2,3.6030,-143.79,-65.71,6.96,31.54,32.29,-178.658,3.868,-178.552
4,2,3.7115,-208.49,-49.76,-57.74,47.49,74.76,-178.422,3.827,-179.086
4,2,3.8200,-174.93,-59.63,-24.18,37.62,44.72,-178.254,3.986,-179.255
4,2,3.9284,-171.23,-87.04,-20.48,10.21,22.88,-177.854,4.355,-178.535
4,2,4.0369,-183.71,-67.32,-32.96,29.93,44.52,-178.781,3.506,-178.419
4,2,4.1453,-196.50,-58.91,-45.75,38.34,59.69,-178.596,3.796,-178.286
4,2,4.2538,-178.42,-92.58,-27.67,4.67,28.06,-178.596,3.790,-178.016
4,2,4.3623,-190.60,-97.64,-39.85,-0.39,39.85,-177.950,3.695,-178.811
4,2,4.4707,-177.73,-75.10,-26.98,22.15,34.91,-178.366,4.104,-178.775
4,2,4.5792,-160.30,-62.93,-9.55,34.32,35.62,-178.812,4.358,-178.138
4,2,4.6876,-183.06,-66.60,-32.31,30.65,44.54,-178.564,3.618,-178.543
5,15,1.0000,-52.21,-46.57,-1.96,50.68,50.72,-178.140,4.001,-177.976
5,15,1.1085,-64.71,-44.71,-14.46,52.54,54.49,-178.952,3.635,-178.972
5,15,1.2169,-66.58,-52.27,-16.33,44.98,47.85,-178.511,4.051,-178.386
5,15,1.3254,-70.73,-64.15,-20.48,33.10,38.92,-178.651,3.912,-178.480
5,15,1.4338,-81.98,-65.91,-31.73,31.34,44.59,-178.234,3.789,-177.633
5,15,1.5423,-95.43,-32.89,-45.18,64.36,78.63,-178.558,4.138,-178.843
5,15,1.6508,-57.98,-64.47,-7.73,32.78,33.68,-178.221,3.814,-178.996
5,15,1.7592,-73.86,-45.28,-23.61,51.97,57.08,-178.469,4.047,-178.252
5,15,1.8677,-75.47,-52.20,-25.22,45.05,51.63,-178.079,3.420,-178.044
5,15,1.9761,-59.05,-50.00,-8.80,47.25,48.06,-179.072,3.901,-178.423
5,15,2.0846,-46.12,-74.04,4.13,23.21,23.58,-178.193,3.844,-179.196
5,15,2.1931,-65.93,-49.97,-15.68,47.28,49.82,-178.298,3.565,-178.578
5,15,2.3015,-36.83,-81.49,13.42,15.76,20.70,-179.353,4.008,-177.741
5,15,2.4100,-87.93,-74.85,-37.68,22.40,43.83,-178.968,4.345,-179.163
5,15,2.5184,-43.71,-43.35,6.54,53.90,54.29,-178.523,3.523,-178.458
5,15,2.6269,-52.31,-58.41,-2.06,38.84,38.89,-178.034,4.078,-178.303
5,15,2.7354,-53.09,-86.55,-2.84,10.70,11.07,-178.384,3.869,-178.319
5,15,2.8438,-37.59,-27.67,12.66,69.58,70.72,-179.276,3.486,-178.920
5,15,2.9523,-48.80,-44.42,1.45,52.83,52.85,-178.622,4.128,-178.739
5,15,3.0607,-61.26,-59.84,-11.01,37.41,38.99,-178.336,4.109,-178.152
5,15,3.1692,-55.60,-70.80,-5.35,26.45,26.99,-179.350,3.516,-177.782
5,15,3.2777,-58.96,-79.49,-8.71,17.76,19.78,-178.307,4.092,-178.214
5,15,3.3861,-54.74,-94.13,-4.49,3.12,5.47,-178.646,3.619,-178.002
5,15,3.4946,-54.29,-50.81,-4.04,46.44,46.62,-179.062,4.161,-178.858
5,15,3.6030,-76.11,-34.77,-25.86,62.48,67.62,-178.995,3.974,-178.090
5,15,3.7115,-106.54,-44.79,-56.29,52.46,76.95,-178.441,3.484,-178.647
5,15,3.8200,-48.90,-91.11,1.35,6.14,6.29,-178.900,3.855,-178.509
5,15,3.9284,-54.84,-83.98,-4.59,13.27,14.04,-178.365,4.060,-178.622
5,15,4.0369,-74.14,-76.59,-23.89,20.66,31.58,-178.948,4.575,-178.620
5,15,4.1453,-71.03,-64.23,-20.78,33.02,39.02,-178.508,3.616,-178.898
5,15,4.2538,-53.05,-31.58,-2.80,65.67,65.73,-178.506,4.101,-178.407
5,15,4.3623,-78.63,-65.68,-28.38,31.57,42.44,-178.437,4.171,-178.577
5,15,4.4707,-32.97,-75.78,17.28,21.47,27.56,-178.924,3.386,-178.641
5,15,4.5792,-62.85,-62.15,-12.60,35.10,37.30,-178.784,3.888,-179.038
5,15,4.6876,-16.93,-50.47,33.32,46.78,57.43,-178.273,3.451,-178.733
5,15,4.7961,-72.17,-54.02,-21.92,43.23,48.47,-178.820,4.405,-178.456
5,15,4.9046,-52.37,-74.85,-2.12,22.40,22.50,-178.498,3.587,-178.128
5,15,5.0130,-46.66,-45.89,3.59,51.36,51.49,-178.122,4.085,-177.959
5,15,5.1215,-14.49,-61.90,35.76,35.35,50.28,-177.905,3.517,-178.222
5,15,5.2299,-50.22,-56.84,0.03,40.41,40.41,-179.110,4.185,-177.981
6,6,1.0000,64.47,-58.81,14.22,38.44,40.99,-178.691,3.777,-178.465
6,6,1.1085,51.62,-72.65,1.37,24.60,24.63,-178.959,4.063,-178.522
6,6,1.2169,65.51,-113.19,15.26,-15.94,22.07,-178.405,4.290,-178.288
6,6,1.3254,26.66,-97.60,-23.59,-0.35,23.60,-178.258,3.924,-178.515
6,6,1.4338,64.22,-80.73,13.97,16.52,21.63,-179.511,3.827,-178.796
6,6,1.5423,44.85,-62.47,-5.40,34.78,35.19,-178.759,4.317,-177.833
6,6,1.6508,-2.52,-96.82,-52.77,0.43,52.77,-178.341,3.940,-178.913
6,6,1.7592,37.66,-87.82,-12.59,9.43,15.73,-178.494,3.781,-178.463
6,6,1.8677,58.14,-77.88,7.89,19.37,20.92,-178.947,3.693,-179.058
6,6,1.9761,29.59,-71.97,-20.66,25.28,32.65,-177.956,3.714,-178.728
6,6,2.0846,76.08,-65.27,25.83,31.98,41.11,-178.750,4.167,-178.634
6,6,2.1931,21.42,-101.51,-28.83,-4.26,29.15,-178.397,3.977,-178.128
6,6,2.3015,21.82,-103.05,-28.43,-5.80,29.01,-178.233,4.426,-178.486
6,6,2.4100,50.87,-124.50,0.62,-27.25,27.25,-179.222,3.708,-178.548
6,6,2.5184,33.15,-80.55,-17.10,16.70,23.91,-178.517,3.928,-178.827
6,6,2.6269,42.04,-75.10,-8.21,22.15,23.62,-178.956,2.930,-179.249
6,6,2.7354,55.36,-79.88,5.11,17.37,18.11,-178.716,3.711,-178.510
6,6,2.8438,49.32,-64.19,-0.93,33.06,33.07,-178.059,3.796,-178.929
6,6,2.9523,14.66,-75.85,-35.59,21.40,41.52,-178.382,4.194,-178.355
6,6,3.0607,73.44,-86.09,23.19,11.16,25.73,-178.612,3.517,-178.372
6,6,3.1692,45.54,-91.30,-4.71,5.95,7.59,-178.403,4.085,-178.999
6,6,3.2777,25.38,-88.28,-24.87,8.97,26.43,-178.263,3.788,-178.004
6,6,3.3861,48.05,-46.16,-2.20,51.09,51.13,-178.419,4.252,-178.142
6,6,3.4946,51.23,-62.15,0.98,35.10,35.11,-178.648,3.628,-178.163
6,6,3.6030,54.85,-93.33,4.60,3.92,6.04,-178.151,3.669,-177.869
6,6,3.7115,49.04,-74.71,-1.21,22.54,22.57,-178.752,3.758,-178.578
6,6,3.8200,50.76,-73.39,0.51,23.86,23.86,-178.267,4.319,-178.385
6,6,3.9284,38.32,-53.87,-11.93,43.38,44.99,-178.148,3.579,-178.987
6,6,4.0369,50.46,-57.22,0.21,40.03,40.03,-178.798,3.970,-178.661
6,6,4.1453,50.55,-93.09,0.30,4.16,4.17,-178.867,3.956,-178.417
6,6,4.2538,36.13,-92.43,-14.12,4.82,14.92,-178.333,4.006,-179.261
6,6,4.3623,14.78,-98.66,-35.47,-1.41,35.50,-178.269,3.354,-178.569
6,6,4.4707,28.52,-104.46,-21.73,-7.21,22.89,-178.403,3.867,-178.266
6,6,4.5792,18.60,-82.11,-31.65,15.14,35.09,-178.765,3.927,-178.664
7,13,1.0000,168.09,-75.63,17.34,21.62,27.72,-178.141,3.795,-178.476
7,13,1.1085,143.63,-64.03,-7.12,33.22,33.97,-178.445,3.854,-177.809
7,13,1.2169,159.06,-59.02,8.31,38.23,39.12,-179.006,4.071,-178.689
7,13,1.3254,134.54,-73.72,-16.21,23.53,28.57,-178.483,3.751,-178.898
7,13,1.4338,154.49,-66.00,3.74,31.25,31.47,-178.860,3.856,-178.272
7,13,1.5423,160.09,-54.97,9.34,42.28,43.30,-178.770,3.517,-179.002
7,13,1.6508,133.33,-59.87,-17.42,37.38,41.24,-178.667,3.962,-178.569
7,13,1.7592,157.30,-59.90,6.55,37.35,37.92,-178.111,3.834,-178.461
