# Per-cell
cell_idx,row,col,order,target_x_pt,target_y_pt,mean_dev_pt,mean_dev_deg,sd_pt,rms_pt,rms_deg,bias_pt,bias_deg,containment_pct,n_samples
0,0,0,10,-150.75,-291.75,32.43,1.463,20.13,20.13,0.908,29.01,1.308,97.22,36
1,0,1,5,-50.25,-291.75,44.51,2.008,21.85,21.85,0.986,41.22,1.859,100.00,34
2,0,2,7,50.25,-291.75,27.82,1.255,21.17,21.17,0.955,22.65,1.021,100.00,37
3,0,3,4,150.75,-291.75,29.22,1.318,23.06,23.06,1.040,22.92,1.034,89.74,39
4,1,0,16,-150.75,-97.25,37.87,1.708,24.38,24.38,1.100,33.93,1.531,86.11,36
5,1,1,14,-50.25,-97.25,40.90,1.845,23.10,23.10,1.042,38.08,1.718,97.22,36
6,1,2,2,50.25,-97.25,44.65,2.014,26.37,26.37,1.189,40.81,1.841,94.44,36
7,1,3,11,150.75,-97.25,48.83,2.203,24.71,24.71,1.115,45.20,2.039,97.06,34
8,2,0,15,-150.75,97.25,49.03,2.212,21.53,21.53,0.971,46.89,2.115,94.87,39
9,2,1,13,-50.25,97.25,44.14,1.991,26.62,26.62,1.201,40.11,1.809,94.29,35
10,2,2,12,50.25,97.25,34.08,1.537,27.75,27.75,1.252,23.69,1.069,94.12,34
11,2,3,8,150.75,97.25,69.55,3.137,28.73,28.73,1.296,66.68,3.008,90.00,40
12,3,0,9,-150.75,291.75,106.88,4.821,31.48,31.48,1.420,104.67,4.722,39.47,38
13,3,1,3,-50.25,291.75,101.31,4.570,28.70,28.70,1.295,98.96,4.464,45.00,40
14,3,2,6,50.25,291.75,105.62,4.765,29.55,29.55,1.333,103.16,4.653,38.24,34
15,3,3,1,150.75,291.75,70.20,3.167,24.61,24.61,1.110,68.15,3.074,97.37,38

# Samples
cell_idx,order,t_s,pred_x_pt,pred_y_pt,dev_x_pt,dev_y_pt,dev_pt,head_yaw_deg,head_pitch_deg,head_roll_deg
1,5,2.3015,-68.89,-238.74,-18.64,53.01,56.19,-178.391,3.482,-178.486
1,5,2.4100,-58.71,-228.06,-8.46,63.69,64.25,-178.875,3.577,-178.450
1,5,2.5184,-82.62,-283.51,-32.37,8.24,33.40,-178.380,3.552,-178.099
1,5,2.6269,-62.29,-256.31,-12.04,35.44,37.43,-178.859,4.064,-178.859
1,5,2.7354,-51.00,-277.91,-0.75,13.84,13.86,-178.226,4.130,-178.490
1,5,2.8438,-60.39,-262.90,-10.14,28.85,30.58,-179.053,4.459,-178.725
1,5,2.9523,-75.18,-254.06,-24.93,37.69,45.19,-178.271,3.909,-178.659
1,5,3.0607,-79.51,-262.40,-29.26,29.35,41.45,-178.910,3.844,-179.215
1,5,3.1692,-42.67,-260.17,7.58,31.58,32.48,-179.009,2.604,-178.436
1,5,3.2777,-46.48,-246.24,3.77,45.51,45.66,-178.640,3.624,-178.920
1,5,3.3861,-59.39,-216.01,-9.14,75.74,76.29,-178.663,3.763,-178.968
1,5,3.4946,-31.07,-270.62,19.18,21.13,28.54,-178.677,4.313,-178.028
1,5,3.6030,-80.74,-240.38,-30.49,51.37,59.74,-178.862,3.517,-177.924
1,5,3.7115,-91.50,-264.27,-41.25,27.48,49.57,-178.851,3.780,-178.004
1,5,3.8200,-55.98,-264.84,-5.73,26.91,27.51,-178.622,3.724,-177.740
1,5,3.9284,-46.91,-263.99,3.34,27.76,27.96,-178.579,3.559,-177.943
1,5,4.0369,-59.92,-251.75,-9.67,40.00,41.16,-178.234,4.104,-178.593
1,5,4.1453,-53.15,-248.77,-2.90,42.98,43.07,-179.196,3.440,-178.304
1,5,4.2538,-67.93,-272.86,-17.68,18.89,25.87,-178.473,4.227,-178.763
1,5,4.3623,-74.57,-253.36,-24.32,38.39,45.44,-178.374,3.969,-178.851
1,5,4.4707,-42.88,-252.18,7.37,39.57,40.25,-178.782,3.799,-178.844
1,5,4.5792,-66.65,-267.30,-16.40,24.45,29.44,-178.657,4.059,-178.007
2,7,1.0000,53.37,-282.55,3.12,9.20,9.72,-178.538,3.760,-178.011
2,7,1.1085,50.21,-278.44,-0.04,13.31,13.31,-179.408,4.277,-178.415
2,7,1.2169,44.83,-279.27,-5.42,12.48,13.61,-178.331,3.643,-177.963
2,7,1.3254,69.14,-271.96,18.89,19.79,27.36,-178.743,3.646,-177.856
2,7,1.4338,81.15,-268.86,30.90,22.89,38.45,-178.960,4.001,-178.582
2,7,1.5423,37.47,-259.05,-12.78,32.70,35.10,-179.183,3.918,-178.904
2,7,1.6508,69.43,-260.04,19.18,31.71,37.06,-178.388,4.319,-178.422
2,7,1.7592,72.57,-276.25,22.32,15.50,27.18,-177.956,4.078,-178.638
2,7,1.8677,46.66,-226.63,-3.59,65.12,65.22,-178.429,3.832,-178.538
2,7,1.9761,61.80,-271.26,11.55,20.49,23.52,-178.060,4.029,-178.382
2,7,2.0846,35.09,-249.45,-15.16,42.30,44.93,-178.635,3.515,-178.033
2,7,2.1931,63.26,-238.41,13.01,53.34,54.91,-178.767,4.337,-178.442
2,7,2.3015,60.98,-249.48,10.73,42.27,43.61,-178.537,4.058,-178.597
2,7,2.4100,59.14,-254.64,8.89,37.11,38.16,-178.759,4.062,-178.440
2,7,2.5184,49.73,-288.67,-0.52,3.08,3.12,-178.589,3.658,-178.547
2,7,2.6269,37.11,-277.72,-13.14,14.03,19.22,-178.174,3.898,-178.879
2,7,2.7354,66.33,-274.31,16.08,17.44,23.73,-178.449,3.680,-178.123
2,7,2.8438,63.92,-287.76,13.67,3.99,14.24,-178.563,4.192,-178.790
2,7,2.9523,58.83,-254.77,8.58,36.98,37.96,-178.925,4.320,-178.579
2,7,3.0607,61.32,-269.46,11.07,22.29,24.89,-178.415,4.403,-178.825
2,7,3.1692,81.19,-302.92,30.94,-11.17,32.90,-178.367,3.967,-178.479
2,7,3.2777,44.69,-263.64,-5.56,28.11,28.65,-178.488,3.457,-178.342
2,7,3.3861,55.69,-280.04,5.44,11.71,12.91,-178.492,3.940,-178.411
2,7,3.4946,72.54,-275.41,22.29,16.34,27.64,-179.100,3.800,-179.294
2,7,3.6030,53.15,-290.14,2.90,1.61,3.31,-178.679,4.037,-178.562
2,7,3.7115,71.26,-279.30,21.01,12.45,24.42,-179.165,3.842,-178.218
2,7,3.8200,51.99,-267.86,1.74,23.89,23.95,-178.292,3.990,-178.546
2,7,3.9284,95.75,-268.04,45.50,23.71,51.31,-179.177,3.843,-178.725
2,7,4.0369,67.36,-270.57,17.11,21.18,27.23,-178.576,3.747,-178.512
2,7,4.1453,63.98,-280.12,13.73,11.63,17.99,-178.397,4.208,-178.928
2,7,4.2538,64.63,-294.37,14.38,-2.62,14.62,-178.141,3.506,-178.282
2,7,4.3623,62.99,-291.65,12.74,0.10,12.74,-177.949,3.817,-178.177
2,7,4.4707,74.10,-309.02,23.85,-17.27,29.45,-179.333,3.853,-178.902
2,7,4.5792,55.11,-268.11,4.86,23.64,24.13,-178.341,4.277,-177.812
2,7,4.6876,68.54,-269.97,18.29,21.78,28.45,-178.678,3.898,-179.466
2,7,4.7961,86.39,-277.70,36.14,14.05,38.77,-177.797,4.257,-178.567
2,7,4.9046,59.81,-257.48,9.56,34.27,35.58,-178.528,4.205,-178.632
3,4,1.0000,155.43,-295.20,4.68,-3.45,5.81,-178.922,3.998,-178.519
3,4,1.1085,151.09,-291.54,0.34,0.21,0.39,-178.263,3.951,-179.046
3,4,1.2169,151.97,-269.05,1.22,22.70,22.73,-178.760,3.784,-177.950
3,4,1.3254,182.82,-269.51,32.07,22.24,39.03,-178.513,4.104,-178.782
3,4,1.4338,168.88,-275.48,18.13,16.27,24.36,-178.905,4.004,-178.349
3,4,1.5423,186.27,-289.90,35.52,1.85,35.57,-178.413,3.898,-178.364
3,4,1.6508,164.68,-282.69,13.93,9.06,16.62,-178.697,3.934,-178.925
3,4,1.7592,180.07,-251.91,29.32,39.84,49.46,-178.389,3.988,-178.292
3,4,1.8677,172.34,-270.12,21.59,21.63,30.56,-178.353,3.570,-178.937
3,4,1.9761,176.99,-282.30,26.24,9.45,27.89,-178.474,4.452,-178.639
3,4,2.0846,170.78,-257.48,20.03,34.27,39.70,-178.824,3.950,-178.247
3,4,2.1931,175.03,-267.60,24.28,24.15,34.25,-178.762,4.090,-178.859
3,4,2.3015,172.81,-280.38,22.06,11.37,24.82,-178.921,4.104,-177.858
3,4,2.4100,203.35,-271.83,52.60,19.92,56.25,-178.636,4.070,-178.287
3,4,2.5184,175.40,-277.96,24.65,13.79,28.25,-178.494,4.116,-178.720
3,4,2.6269,157.51,-267.05,6.76,24.70,25.61,-179.390,3.570,-177.818
3,4,2.7354,209.64,-312.92,58.89,-21.17,62.58,-178.068,3.882,-177.998
3,4,2.8438,204.04,-291.53,53.29,0.22,53.29,-178.092,3.747,-178.446
3,4,2.9523,178.83,-265.56,28.08,26.19,38.40,-178.383,3.629,-178.360
3,4,3.0607,189.09,-285.85,38.34,5.90,38.79,-178.691,3.760,-178.370
3,4,3.1692,169.70,-258.31,18.95,33.44,38.44,-178.758,3.811,-178.608
3,4,3.2777,153.89,-302.24,3.14,-10.49,10.95,-178.043,3.958,-178.194
3,4,3.3861,177.78,-289.77,27.03,1.98,27.10,-178.397,3.604,-178.440
3,4,3.4946,136.06,-297.68,-14.69,-5.93,15.84,-178.856,4.514,-178.462
3,4,3.6030,153.01,-293.49,2.26,-1.74,2.85,-178.130,4.390,-178.523
3,4,3.7115,168.56,-262.50,17.81,29.25,34.25,-178.858,3.996,-178.588
3,4,3.8200,190.51,-295.06,39.76,-3.31,39.90,-178.673,4.200,-178.426
3,4,3.9284,160.37,-305.21,9.62,-13.46,16.54,-178.654,4.286,-178.465
3,4,4.0369,136.21,-287.89,-14.54,3.86,15.04,-178.854,4.487,-178.770
3,4,4.1453,201.14,-285.78,50.39,5.97,50.74,-178.104,3.998,-178.582
3,4,4.2538,171.65,-271.87,20.90,19.88,28.85,-178.781,3.972,-178.529
3,4,4.3623,175.54,-283.41,24.79,8.34,26.15,-178.973,3.894,-178.612
3,4,4.4707,139.54,-291.77,-11.21,-0.02,11.21,-178.504,4.263,-178.384
3,4,4.5792,182.65,-263.11,31.90,28.64,42.87,-178.043,3.978,-178.479
3,4,4.6876,179.16,-300.87,28.41,-9.12,29.84,-179.050,3.966,-178.446
3,4,4.7961,150.57,-260.14,-0.18,31.61,31.61,-179.068,4.302,-178.747
3,4,4.9046,170.44,-284.92,19.69,6.83,20.84,-178.661,3.958,-178.880
3,4,5.0130,156.76,-268.21,6.01,23.54,24.29,-178.802,3.883,-178.530
3,4,5.1215,167.12,-299.11,16.37,-7.36,17.95,-178.623,4.067,-178.657
4,16,1.0000,-184.25,-88.20,-33.50,9.05,34.70,-178.743,4.131,-178.844
4,16,1.1085,-217.88,-83.03,-67.13,14.22,68.62,-179.127,3.986,-178.734
4,16,1.2169,-169.11,-102.49,-18.36,-5.24,19.09,-178.920,3.593,-178.700
4,16,1.3254,-166.21,-83.81,-15.46,13.44,20.48,-178.571,4.012,-178.756
4,16,1.4338,-180.49,-83.57,-29.74,13.68,32.74,-178.976,3.789,-179.456
4,16,1.5423,-183.88,-91.19,-33.13,6.06,33.68,-179.290,3.480,-178.948
4,16,1.6508,-163.41,-69.17,-12.66,28.08,30.81,-178.073,4.245,-178.519
4,16,1.7592,-226.01,-63.06,-75.26,34.19,82.66,-178.539,3.972,-178.305
4,16,1.8677,-209.85,-67.53,-59.10,29.72,66.15,-178.572,3.826,-178.545
4,16,1.9761,-187.36,-105.81,-36.61,-8.56,37.59,-178.530,3.945,-178.211
4,16,2.0846,-168.16,-90.73,-17.41,6.52,18.59,-178.847,4.119,-178.575
4,16,2.1931,-192.81,-105.76,-42.06,-8.51,42.91,-178.344,3.972,-178.253
4,16,2.3015,-164.88,-69.33,-14.13,27.92,31.29,-178.269,4.066,-177.682
4,16,2.4100,-187.08,-62.92,-36.33,34.33,49.99,-178.684,3.394,-178.379
4,16,2.5184,-168.24,-96.42,-17.49,0.83,17.51,-178.862,4.325,-178.168
4,16,2.6269,-192.39,-85.52,-41.64,11.73,43.26,-178.260,3.954,-178.443
4,16,2.7354,-177.77,-133.50,-27.02,-36.25,45.21,-178.543,3.322,-177.632
4,16,2.8438,-181.95,-65.84,-31.20,31.41,44.27,-178.730,4.036,-178.372
4,16,2.9523,-150.82,-109.62,-0.07,-12.37,12.37,-178.484,3.922,-178.714
4,16,3.0607,-158.04,-76.42,-7.29,20.83,22.07,-178.571,3.951,-178.240
4,16,3.1692,-186.95,-66.78,-36.20,30.47,47.31,-178.747,3.595,-177.791
4,16,3.2777,-193.35,-88.19,-42.60,9.06,43.55,-178.488,3.985,-177.911
4,16,3.3861,-222.06,-110.04,-71.31,-12.79,72.45,-178.783,4.050,-178.116
4,16,3.4946,-172.50,-92.11,-21.75,5.14,22.35,-178.537,3.572,-178.834
4,16,3.6030,-179.28,-89.72,-28.53,7.53,29.51,-178.620,3.900,-178.286
4,16,3.7115,-181.83,-97.00,-31.08,0.25,31.08,-178.243,3.891,-178.108
4,16,3.8200,-212.81,-107.51,-62.06,-10.26,62.90,-178.578,3.710,-178.651
4,16,3.9284,-190.93,-83.60,-40.18,13.65,42.44,-178.511,3.394,-177.822
4,16,4.0369,-195.82,-91.05,-45.07,6.20,45.50,-178.699,3.669,-178.944
4,16,4.1453,-149.72,-99.39,1.03,-2.14,2.38,-178.978,4.038,-177.234
4,16,4.2538,-184.64,-66.92,-33.89,30.33,45.48,-178.364,3.647,-178.555
4,16,4.3623,-182.64,-92.77,-31.89,4.48,32.20,-178.726,4.430,-178.556
4,16,4.4707,-176.92,-64.05,-26.17,33.20,42.28,-178.199,3.070,-178.102
4,16,4.5792,-193.92,-72.47,-43.17,24.78,49.77,-178.712,4.659,-178.430
4,16,4.6876,-161.44,-94.42,-10.69,2.83,11.06,-178.505,4.105,-178.824
4,16,4.7961,-177.03,-84.83,-26.28,12.42,29.07,-178.528,4.202,-178.577
5,14,1.0000,-63.62,-72.65,-13.37,24.60,28.00,-178.982,3.543,-178.465
5,14,1.1085,-83.58,-62.71,-33.33,34.54,48.00,-178.678,3.802,-177.971
5,14,1.2169,-73.68,-68.58,-23.43,28.67,37.02,-179.363,4.040,-178.727
5,14,1.3254,-93.25,-52.23,-43.00,45.02,62.26,-178.298,4.316,-178.853
5,14,1.4338,-84.07,-48.79,-33.82,48.46,59.10,-178.819,3.842,-178.909
5,14,1.5423,-49.17,-59.38,1.08,37.87,37.88,-179.154,3.647,-178.301
5,14,1.6508,-94.49,-60.21,-44.24,37.04,57.70,-178.494,3.529,-178.806
5,14,1.7592,-85.18,-57.94,-34.93,39.31,52.59,-178.438,3.365,-177.548
5,14,1.8677,-84.69,-23.99,-34.44,73.26,80.95,-177.972,3.724,-178.008
5,14,1.9761,-87.21,-57.34,-36.96,39.91,54.40,-178.312,3.987,-178.979
5,14,2.0846,-81.63,-71.02,-31.38,26.23,40.90,-179.220,3.817,-178.960
5,14,2.1931,-118.90,-31.77,-68.65,65.48,94.87,-178.178,3.889,-178.645
5,14,2.3015,-64.79,-76.74,-14.54,20.51,25.14,-178.748,3.886,-178.005
5,14,2.4100,-69.81,-65.03,-19.56,32.22,37.69,-179.234,3.681,-178.383
5,14,2.5184,-93.28,-56.95,-43.03,40.30,58.95,-179.115,3.715,-178.353
5,14,2.6269,-69.06,-62.43,-18.81,34.82,39.58,-178.378,4.188,-178.206
5,14,2.7354,-61.13,-68.48,-10.88,28.77,30.76,-178.924,4.204,-178.060
5,14,2.8438,-43.36,-106.21,6.89,-8.96,11.30,-178.749,4.074,-178.717
5,14,2.9523,-49.69,-71.00,0.56,26.25,26.26,-178.292,4.116,-178.477
5,14,3.0607,-70.00,-54.35,-19.75,42.90,47.23,-178.387,4.209,-179.118
5,14,3.1692,-85.26,-78.31,-35.01,18.94,39.80,-178.897,4.115,-178.739
5,14,3.2777,-72.15,-78.60,-21.90,18.65,28.76,-179.150,3.592,-178.258
5,14,3.3861,-67.92,-87.63,-17.67,9.62,20.12,-177.967,3.530,-178.279
5,14,3.4946,-59.89,-68.49,-9.64,28.76,30.33,-179.014,3.641,-178.033
5,14,3.6030,-87.68,-79.31,-37.43,17.94,41.51,-178.603,4.015,-178.462
5,14,3.7115,-65.16,-96.84,-14.91,0.41,14.92,-178.809,4.286,-178.776
5,14,3.8200,-56.41,-69.90,-6.16,27.35,28.04,-178.524,4.297,-178.374
5,14,3.9284,-81.32,-49.44,-31.07,47.81,57.02,-178.561,3.542,-178.545
5,14,4.0369,-66.56,-80.68,-16.31,16.57,23.25,-178.553,4.032,-178.541
5,14,4.1453,-75.53,-49.66,-25.28,47.59,53.89,-178.573,4.084,-178.721
5,14,4.2538,-48.98,-56.41,1.27,40.84,40.86,-179.024,4.017,-178.131
5,14,4.3623,-66.53,-65.91,-16.28,31.34,35.31,-178.540,3.978,-178.200
5,14,4.4707,-63.01,-61.44,-12.76,35.81,38.02,-178.579,3.788,-178.316
5,14,4.5792,-56.94,-64.70,-6.69,32.55,33.23,-179.022,3.938,-178.855
5,14,4.6876,-38.42,-96.70,11.83,0.55,11.84,-178.295,3.360,-178.332
5,14,4.7961,-81.56,-65.24,-31.31,32.01,44.78,-178.345,4.007,-178.121
6,2,1.0000,63.89,-53.19,13.64,44.06,46.12,-179.051,4.103,-177.894
6,2,1.1085,48.70,-47.56,-1.55,49.69,49.71,-178.630,3.874,-177.993
6,2,1.2169,41.27,-56.19,-8.98,41.06,42.03,-178.629,3.412,-178.677
6,2,1.3254,55.48,-62.81,5.23,34.44,34.84,-178.982,4.046,-178.938
6,2,1.4338,71.95,-94.82,21.70,2.43,21.84,-178.417,3.998,-178.453
6,2,1.5423,55.83,-55.67,5.58,41.58,41.96,-178.955,3.689,-177.803
6,2,1.6508,29.50,-75.66,-20.75,21.59,29.95,-178.687,3.730,-179.084
6,2,1.7592,42.98,-87.71,-7.27,9.54,12.00,-178.255,4.054,-178.579
6,2,1.8677,90.64,-52.93,40.39,44.32,59.97,-178.983,3.334,-178.598
6,2,1.9761,60.25,-88.27,10.00,8.98,13.44,-178.732,4.185,-178.749
6,2,2.0846,73.32,-63.28,23.07,33.97,41.07,-178.437,3.699,-179.291
6,2,2.1931,60.66,-92.09,10.41,5.16,11.61,-178.045,3.315,-178.624
6,2,2.3015,65.74,-30.84,15.49,66.41,68.20,-178.444,3.889,-179.153
6,2,2.4100,77.86,-25.56,27.61,71.69,76.82,-178.430,3.987,-178.718
6,2,2.5184,77.34,-53.97,27.09,43.28,51.06,-178.610,3.548,-177.990
6,2,2.6269,52.76,-84.33,2.51,12.92,13.16,-179.105,3.863,-178.869
6,2,2.7354,87.10,-58.59,36.85,38.66,53.41,-178.685,4.396,-179.086
6,2,2.8438,76.49,-67.63,26.24,29.62,39.57,-178.837,3.942,-178.012
6,2,2.9523,103.94,-45.90,53.69,51.35,74.29,-178.180,3.722,-178.960
6,2,3.0607,47.15,-54.13,-3.10,43.12,43.23,-179.399,3.949,-178.360
6,2,3.1692,75.56,-65.73,25.31,31.52,40.42,-178.512,4.057,-177.816
6,2,3.2777,64.57,-80.14,14.32,17.11,22.31,-178.995,4.132,-178.408
6,2,3.3861,73.36,-33.99,23.11,63.26,67.35,-178.401,4.342,-178.924
6,2,3.4946,51.29,-70.34,1.04,26.91,26.93,-178.511,3.916,-178.749
6,2,3.6030,84.12,-50.39,33.87,46.86,57.82,-178.598,4.047,-177.629
6,2,3.7115,71.84,-88.30,21.59,8.95,23.37,-178.322,3.626,-178.307
6,2,3.8200,48.88,-32.19,-1.37,65.06,65.08,-178.273,4.189,-178.682
6,2,3.9284,54.95,-65.23,4.70,32.02,32.36,-178.938,3.831,-178.325
6,2,4.0369,83.69,-63.85,33.44,33.40,47.26,-178.331,4.158,-178.800
6,2,4.1453,66.42,-35.52,16.17,61.73,63.82,-178.749,3.846,-178.492
6,2,4.2538,74.25,-95.01,24.00,2.24,24.11,-178.399,3.813,-178.581
6,2,4.3623,83.82,-65.20,33.57,32.05,46.41,-178.487,4.323,-178.120
6,2,4.4707,110.29,-70.00,60.04,27.25,65.93,-178.406,3.727,-178.746
6,2,4.5792,74.67,-44.76,24.42,52.49,57.89,-178.507,4.092,-179.011
6,2,4.6876,99.86,-45.08,49.61,52.17,72.00,-179.221,3.563,-178.042
6,2,4.7961,61.51,-28.26,11.26,68.99,69.90,-178.943,3.932,-177.977
7,11,1.0000,181.13,-52.56,30.38,44.69,54.04,-178.585,4.053,-178.629
7,11,1.1085,162.15,-101.24,11.40,-3.99,12.08,-178.641,4.557,-178.365
7,11,1.2169,197.76,-63.70,47.01,33.55,57.75,-178.370,3.350,-178.728
7,11,1.3254,166.80,-62.77,16.05,34.48,38.03,-178.601,4.066,-179.006
7,11,1.4338,161.38,-73.25,10.63,24.00,26.25,-178.631,3.725,-178.181
7,11,1.5423,175.82,-50.79,25.07,46.46,52.80,-178.485,3.960,-178.383
7,11,1.6508,174.96,-53.69,24.21,43.56,49.84,-178.244,4.233,-178.803
7,11,1.7592,177.53,-93.13,26.78,4.12,27.09,-178.254,4.008,-178.421
7,11,1.8677,152.03,-48.81,1.28,48.44,48.46,-178.653,3.880,-178.983
7,11,1.9761,164.49,-69.90,13.74,27.35,30.61,-178.624,3.978,-178.617
7,11,2.0846,160.52,-54.77,9.77,42.48,43.59,-178.591,4.081,-178.145
